id_envio,id_cliente,cliente,cidade_cliente,estado_cliente,id_veiculo,veiculo,placa,categoria_veiculo,cd_origem,cidade_origem,estado_origem,cd_destino,cidade_destino,estado_destino,data_postagem,data_previsao_entrega,data_entrega_real,valor_frete,peso_carga
115,129,Eloah Castro,Freitas das Pedras,AC,22,Renault Master,JVZ8251,3,CD Bauru,Bauru,SP,CD Imperatriz,Imperatriz,MA,2026-06-23 08:42:55,2026-06-25 08:42:55,,1957.34,1747.836
155,130,Sr. Luiz Gustavo Barbosa,Cunha do Sul,RR,18,Chevrolet S10,HFY7172,2,CD Camaçari,Camaçari,BA,CD Feira de Santana,Feira de Santana,BA,2026-01-24 06:30:21,2026-01-27 06:30:21,2026-02-02 06:30:21,479.28,750.024
718,130,Sr. Luiz Gustavo Barbosa,Cunha do Sul,RR,28,Volvo VM 270,NOG4159,3,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,CD Arapiraca,Arapiraca,AL,2026-03-25 16:33:59,2026-04-08 16:33:59,2026-03-26 16:33:59,875.89,1415.114
285,132,Levi Viana,Vargas,TO,27,Scania P320,DCB9288,3,CD Blumenau,Blumenau,SC,CD Araguaína,Araguaína,TO,2026-03-21 11:21:47,2026-03-30 11:21:47,2026-03-30 11:21:47,1002.27,1392.762
491,132,Levi Viana,Vargas,TO,26,Volkswagen Constellation 24.280,AEV8053,3,CD Curitiba,Curitiba,PR,CD Novo Hamburgo,Novo Hamburgo,RS,2026-03-27 02:26:18,2026-04-07 02:26:18,2026-04-13 02:26:18,1123.43,1524.002
944,132,Levi Viana,Vargas,TO,23,Fiat Ducato,AUR0775,3,CD São Paulo,São Paulo,SP,CD Osasco,Osasco,SP,2026-02-09 23:00:22,2026-02-21 23:00:22,2026-02-19 23:00:22,1346.32,1831.471
296,133,Sr. Francisco Vasconcelos,Ramos de Aparecida,RO,17,Toyota Hilux,XHD6644,2,CD Imperatriz,Imperatriz,MA,CD Santarém,Santarém,PA,2026-03-13 09:47:53,2026-03-24 09:47:53,2026-03-14 09:47:53,906.94,866.437
610,137,Sr. Eduardo Ramos,Vasconcelos,BA,29,Iveco Tector 240E30,KIW4424,3,CD Vitória,Vitória,ES,CD Campinas,Campinas,SP,2026-06-14 08:46:57,2026-06-22 08:46:57,,596.74,1202.195
789,137,Sr. Eduardo Ramos,Vasconcelos,BA,26,Volkswagen Constellation 24.280,AEV8053,3,CD Rio Verde,Rio Verde,GO,CD Palmas,Palmas,TO,2026-06-06 07:57:03,2026-06-19 07:57:03,2026-06-07 07:57:03,1335.47,1134.283
128,138,Maysa Caldeira,Campos,MG,24,Volkswagen Delivery 11.180,SBS6419,3,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,CD João Pessoa,João Pessoa,PB,2026-02-22 00:17:13,2026-03-05 00:17:13,2026-02-24 00:17:13,1408.52,1396.516
246,138,Maysa Caldeira,Campos,MG,24,Volkswagen Delivery 11.180,SBS6419,3,CD Caruaru,Caruaru,PE,CD Joinville,Joinville,SC,2026-05-07 15:48:08,2026-05-17 15:48:08,2026-05-13 15:48:08,1656.93,1773.854
90,140,Pedro Henrique Nogueira,Dias,AM,21,Mercedes-Benz Sprinter,WDM2991,3,CD Maringá,Maringá,PR,CD Campina Grande,Campina Grande,PB,2026-03-30 14:47:05,2026-04-08 14:47:05,2026-04-14 14:47:05,802.61,1000.632
209,140,Pedro Henrique Nogueira,Dias,AM,24,Volkswagen Delivery 11.180,SBS6419,3,CD Blumenau,Blumenau,SC,CD Palmas,Palmas,TO,2026-04-26 23:25:18,2026-05-04 23:25:18,,693.69,1615.593
370,142,Juliana Freitas,Vieira Paulista,PI,30,DAF XF 480,KSZ8486,3,CD Campina Grande,Campina Grande,PB,CD Goiânia,Goiânia,GO,2026-02-01 18:12:45,2026-02-09 18:12:45,2026-02-12 18:12:45,1493.27,1637.869
198,143,Pedro Henrique Machado,Vargas,MG,23,Fiat Ducato,AUR0775,3,CD Itajaí,Itajaí,SC,CD Petrolina,Petrolina,PE,2026-05-04 17:41:06,2026-05-15 17:41:06,2026-05-09 17:41:06,669.9,1505.292
530,143,Pedro Henrique Machado,Vargas,MG,27,Scania P320,DCB9288,3,CD Taubaté,Taubaté,SP,CD Sobral,Sobral,CE,2026-03-01 18:15:10,2026-03-03 18:15:10,,982.43,1667.504
254,145,Manuella Aragão,das Neves,MT,16,Fiat Toro,COX0501,2,CD Teresina,Teresina,PI,CD Anápolis,Anápolis,GO,2026-04-27 04:31:53,2026-04-30 04:31:53,2026-05-08 04:31:53,628.34,761.598
538,145,Manuella Aragão,das Neves,MT,7,Hyundai HB20,EOY4603,1,CD Sinop,Sinop,MT,CD Imperatriz,Imperatriz,MA,2026-02-01 13:09:17,2026-02-13 13:09:17,2026-02-18 13:09:17,43.03,31.985
93,147,Gabrielly Marques,Câmara Alegre,ES,30,DAF XF 480,KSZ8486,3,CD Boa Vista,Boa Vista,RR,CD Volta Redonda,Volta Redonda,RJ,2026-04-29 15:23:58,2026-05-12 15:23:58,2026-05-16 15:23:58,860.15,1692.269
801,147,Gabrielly Marques,Câmara Alegre,ES,8,Toyota Corolla,QGI6546,1,CD Cuiabá,Cuiabá,MT,CD São Carlos,São Carlos,SP,2026-06-18 02:37:59,2026-07-03 02:37:59,2026-06-25 02:37:59,26.97,2.314
897,147,Gabrielly Marques,Câmara Alegre,ES,19,Ford Ranger,YTU8726,2,CD Teresina,Teresina,PI,CD Araçatuba,Araçatuba,SP,2026-02-26 16:09:01,2026-02-27 16:09:01,2026-03-06 16:09:01,598.36,786.791
280,148,Diogo Borges,Vasconcelos,RN,19,Ford Ranger,YTU8726,2,CD Bauru,Bauru,SP,CD Araraquara,Araraquara,SP,2026-05-15 10:29:30,2026-05-29 10:29:30,,304.28,318.148
732,148,Diogo Borges,Vasconcelos,RN,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Cuiabá,Cuiabá,MT,CD São Paulo,São Paulo,SP,2026-04-15 17:18:46,2026-04-19 17:18:46,2026-04-17 17:18:46,713.99,1122.708
986,149,Davi Luiz Casa Grande,Camargo da Praia,DF,29,Iveco Tector 240E30,KIW4424,3,CD Campo Grande,Campo Grande,MS,CD Guarulhos,Guarulhos,SP,2026-01-17 07:39:36,2026-01-27 07:39:36,2026-01-21 07:39:36,1733.36,1497.241
223,150,Hellena da Mota,Rios de Vieira,RN,22,Renault Master,JVZ8251,3,CD Dourados,Dourados,MS,CD Araçatuba,Araçatuba,SP,2026-02-15 04:55:38,2026-02-23 04:55:38,2026-02-21 04:55:38,1282.07,1418.71
388,152,Rodrigo Viana,das Neves,PB,29,Iveco Tector 240E30,KIW4424,3,CD Barueri,Barueri,SP,CD Santarém,Santarém,PA,2026-02-12 06:17:37,2026-02-19 06:17:37,2026-02-17 06:17:37,1869.87,1808.851
864,152,Rodrigo Viana,das Neves,PB,22,Renault Master,JVZ8251,3,CD São Carlos,São Carlos,SP,CD Rondonópolis,Rondonópolis,MT,2026-04-03 20:53:58,2026-04-09 20:53:58,2026-04-11 20:53:58,1175.06,1408.332
157,154,Sra. Carolina Montenegro,Vargas Paulista,PE,20,Volkswagen Amarok,LDU5797,2,CD Juazeiro do Norte,Juazeiro do Norte,CE,CD São Carlos,São Carlos,SP,2026-04-07 02:50:36,2026-04-21 02:50:36,2026-04-20 02:50:36,167.16,273.819
522,155,Asafe da Mata,Brito,TO,7,Hyundai HB20,EOY4603,1,CD Feira de Santana,Feira de Santana,BA,CD Campo Grande,Campo Grande,MS,2026-03-11 15:18:10,2026-03-12 15:18:10,2026-03-13 15:18:10,88.62,69.872
760,155,Asafe da Mata,Brito,TO,28,Volvo VM 270,NOG4159,3,CD Rondonópolis,Rondonópolis,MT,CD Imperatriz,Imperatriz,MA,2026-05-17 13:54:50,2026-05-24 13:54:50,2026-05-28 13:54:50,1313.39,1277.795
930,156,Gabriel Vasconcelos,Peixoto,RJ,27,Scania P320,DCB9288,3,CD Dourados,Dourados,MS,CD Juazeiro do Norte,Juazeiro do Norte,CE,2026-05-15 00:35:28,2026-05-28 00:35:28,2026-05-19 00:35:28,990.44,1316.232
221,159,Bruna Dias,Cavalcante,SE,19,Ford Ranger,YTU8726,2,CD Linhares,Linhares,ES,CD Nova Iguaçu,Nova Iguaçu,RJ,2026-01-24 02:13:47,2026-01-27 02:13:47,,392.09,326.511
777,159,Bruna Dias,Cavalcante,SE,30,DAF XF 480,KSZ8486,3,CD Blumenau,Blumenau,SC,CD Itajaí,Itajaí,SC,2026-04-03 17:07:39,2026-04-09 17:07:39,2026-04-18 17:07:39,1519.84,1691.666
882,160,Dom Teixeira,Jesus,SE,23,Fiat Ducato,AUR0775,3,CD São Luís,São Luís,MA,CD São José dos Campos,São José dos Campos,SP,2026-06-26 21:20:59,2026-06-29 21:20:59,,1121.22,1457.13
655,164,Francisco Nunes,Lopes,GO,2,Fiat Uno,PLK0996,1,CD Duque de Caxias,Duque de Caxias,RJ,CD Florianópolis,Florianópolis,SC,2026-04-21 01:41:25,2026-05-02 01:41:25,2026-04-24 01:41:25,51.81,61.298
528,167,Daniel Fernandes,Teixeira Alegre,PB,26,Volkswagen Constellation 24.280,AEV8053,3,CD Canoas,Canoas,RS,CD Maringá,Maringá,PR,2026-04-09 08:17:53,2026-04-10 08:17:53,2026-04-21 08:17:53,588.71,1004.538
77,169,Caio Viana,Camargo de Ribeiro,MS,27,Scania P320,DCB9288,3,CD Criciúma,Criciúma,SC,CD Salvador,Salvador,BA,2026-02-06 23:22:12,2026-02-12 23:22:12,2026-02-09 23:22:12,1078.71,1310.692
61,170,Stephany Fernandes,Nascimento do Norte,DF,26,Volkswagen Constellation 24.280,AEV8053,3,CD Teresina,Teresina,PI,CD Aracaju,Aracaju,SE,2026-05-23 10:57:36,2026-05-25 10:57:36,2026-06-09 10:57:36,819.79,1083.614
68,171,Juliana Pimenta,Nogueira,PA,19,Ford Ranger,YTU8726,2,CD Chapecó,Chapecó,SC,CD Sorocaba,Sorocaba,SP,2026-02-28 04:09:57,2026-03-03 04:09:57,,482.01,395.211
463,171,Juliana Pimenta,Nogueira,PA,21,Mercedes-Benz Sprinter,WDM2991,3,CD Uberlândia,Uberlândia,MG,CD Ananindeua,Ananindeua,PA,2026-06-26 16:02:28,2026-07-08 16:02:28,,1792.93,1632.103
553,171,Juliana Pimenta,Nogueira,PA,18,Chevrolet S10,HFY7172,2,CD Belo Horizonte,Belo Horizonte,MG,CD Novo Hamburgo,Novo Hamburgo,RS,2026-02-15 18:34:29,2026-02-24 18:34:29,2026-03-05 18:34:29,111.04,212.987
715,172,Manuella Dias,Viana,ES,16,Fiat Toro,COX0501,2,CD Camaçari,Camaçari,BA,CD São José dos Campos,São José dos Campos,SP,2026-06-06 16:56:50,2026-06-14 16:56:50,,306.94,317.097
535,173,Maria Flor Moraes,Albuquerque do Oeste,RJ,19,Ford Ranger,YTU8726,2,CD Araçatuba,Araçatuba,SP,CD Juazeiro do Norte,Juazeiro do Norte,CE,2026-01-11 22:24:18,2026-01-26 22:24:18,2026-01-14 22:24:18,136.88,170.721
98,174,Gael Henrique Martins,Barros de Cavalcanti,DF,11,Nissan Versa,BGU2133,1,CD Sorocaba,Sorocaba,SP,CD Ponta Grossa,Ponta Grossa,PR,2026-03-18 09:09:19,2026-03-26 09:09:19,,51.29,65.054
490,174,Gael Henrique Martins,Barros de Cavalcanti,DF,17,Toyota Hilux,XHD6644,2,CD Pelotas,Pelotas,RS,CD Montes Claros,Montes Claros,MG,2026-04-27 06:02:40,2026-05-01 06:02:40,2026-05-12 06:02:40,660.42,682.708
437,176,Caleb Nascimento,Carvalho,PE,23,Fiat Ducato,AUR0775,3,CD Cascavel,Cascavel,PR,CD Salvador,Salvador,BA,2026-04-26 01:30:35,2026-05-06 01:30:35,2026-04-28 01:30:35,1714.7,1819.305
39,177,Antônio Dias,Novaes,RR,16,Fiat Toro,COX0501,2,CD Betim,Betim,MG,CD Niterói,Niterói,RJ,2026-04-05 02:21:47,2026-04-09 02:21:47,2026-04-20 02:21:47,574.53,465.103
189,177,Antônio Dias,Novaes,RR,16,Fiat Toro,COX0501,2,CD Feira de Santana,Feira de Santana,BA,CD Chapecó,Chapecó,SC,2026-02-24 19:45:36,2026-03-02 19:45:36,2026-03-02 19:45:36,664.51,880.483
217,178,Rebeca Cavalcanti,Macedo dos Dourados,AL,23,Fiat Ducato,AUR0775,3,CD Curitiba,Curitiba,PR,CD Londrina,Londrina,PR,2026-01-02 08:20:15,2026-01-09 08:20:15,2026-01-07 08:20:15,713.11,1690.137
168,179,Melina da Cunha,Rezende,ES,26,Volkswagen Constellation 24.280,AEV8053,3,CD Joinville,Joinville,SC,CD Brasília,Brasília,DF,2026-03-06 05:59:32,2026-03-16 05:59:32,2026-03-18 05:59:32,1532.49,1419.69
796,179,Melina da Cunha,Rezende,ES,16,Fiat Toro,COX0501,2,CD Juazeiro do Norte,Juazeiro do Norte,CE,CD Florianópolis,Florianópolis,SC,2026-01-29 21:32:59,2026-02-11 21:32:59,,504.34,431.143
909,181,Dante Vasconcelos,Caldeira da Praia,MT,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Contagem,Contagem,MG,CD Sinop,Sinop,MT,2026-01-29 01:37:54,2026-02-04 01:37:54,,1109.44,1851.637
706,183,Ana Carolina Lima,Silva,RO,26,Volkswagen Constellation 24.280,AEV8053,3,CD Campo Grande,Campo Grande,MS,CD Ponta Grossa,Ponta Grossa,PR,2026-06-10 09:46:45,2026-06-20 09:46:45,2026-06-27 09:46:45,647.59,1439.21
450,185,Juan Abreu,Moura,AC,18,Chevrolet S10,HFY7172,2,CD Taubaté,Taubaté,SP,CD Criciúma,Criciúma,SC,2026-06-11 00:48:53,2026-06-25 00:48:53,2026-06-16 00:48:53,322.55,496.189
138,186,Yuri Alves,Guerra Verde,SE,16,Fiat Toro,COX0501,2,CD Campina Grande,Campina Grande,PB,CD Piracicaba,Piracicaba,SP,2026-04-14 07:34:33,2026-04-18 07:34:33,2026-04-24 07:34:33,231.8,250.202
200,187,Mateus Pinto,Casa Grande da Serra,BA,19,Ford Ranger,YTU8726,2,CD Itajaí,Itajaí,SC,CD Londrina,Londrina,PR,2026-04-24 20:36:08,2026-05-01 20:36:08,,225.23,196.38
970,187,Mateus Pinto,Casa Grande da Serra,BA,21,Mercedes-Benz Sprinter,WDM2991,3,CD Caruaru,Caruaru,PE,CD João Pessoa,João Pessoa,PB,2026-01-21 00:38:34,2026-01-24 00:38:34,2026-02-03 00:38:34,1204.38,1832.103
742,190,Amanda Pacheco,Alves,RN,9,Honda Civic,EPY9357,1,CD João Pessoa,João Pessoa,PB,CD Presidente Prudente,Presidente Prudente,SP,2026-05-02 12:47:46,2026-05-17 12:47:46,,80.6,71.077
108,191,João Lucas Lima,Mendes,DF,19,Ford Ranger,YTU8726,2,CD Belo Horizonte,Belo Horizonte,MG,CD Rio Verde,Rio Verde,GO,2026-06-26 06:04:17,2026-07-07 06:04:17,,562.19,542.314
510,192,Sophia Gomes,Pastor,PI,18,Chevrolet S10,HFY7172,2,CD Barueri,Barueri,SP,CD Boa Vista,Boa Vista,RR,2026-06-05 20:22:18,2026-06-15 20:22:18,2026-06-17 20:22:18,229.52,253.977
149,196,Luísa Pimenta,Rodrigues da Prata,GO,28,Volvo VM 270,NOG4159,3,CD Rondonópolis,Rondonópolis,MT,CD Maringá,Maringá,PR,2026-01-30 22:08:06,2026-02-07 22:08:06,2026-02-01 22:08:06,814.87,1801.053
762,196,Luísa Pimenta,Rodrigues da Prata,GO,30,DAF XF 480,KSZ8486,3,CD Criciúma,Criciúma,SC,CD Itajaí,Itajaí,SC,2026-01-31 06:06:19,2026-02-10 06:06:19,2026-02-04 06:06:19,1213.62,1757.242
927,197,Francisco Dias,das Neves da Praia,SP,20,Volkswagen Amarok,LDU5797,2,CD Canoas,Canoas,RS,CD Araraquara,Araraquara,SP,2026-05-31 12:29:46,2026-06-15 12:29:46,2026-06-18 12:29:46,512.28,533.592
693,198,Calebe Nunes,Siqueira das Pedras,SP,11,Nissan Versa,BGU2133,1,CD Caruaru,Caruaru,PE,CD Boa Vista,Boa Vista,RR,2026-05-23 16:16:29,2026-05-26 16:16:29,2026-06-03 16:16:29,90.35,70.152
921,198,Calebe Nunes,Siqueira das Pedras,SP,20,Volkswagen Amarok,LDU5797,2,CD Goiânia,Goiânia,GO,CD Brasília,Brasília,DF,2026-05-21 21:38:02,2026-06-01 21:38:02,,386.36,652.207
106,199,Isaque Mendes,Siqueira,MT,28,Volvo VM 270,NOG4159,3,CD Blumenau,Blumenau,SC,CD Mossoró,Mossoró,RN,2026-05-08 19:02:28,2026-05-13 19:02:28,2026-05-21 19:02:28,1131.87,1485.507
787,200,Ágatha Jesus,Vasconcelos da Praia,PB,20,Volkswagen Amarok,LDU5797,2,CD Governador Valadares,Governador Valadares,MG,CD Sobral,Sobral,CE,2026-03-27 15:16:08,2026-03-29 15:16:08,,112.61,139.358
580,201,Sophie Albuquerque,Fonseca de Minas,MT,22,Renault Master,JVZ8251,3,CD Ananindeua,Ananindeua,PA,CD Teresina,Teresina,PI,2026-06-06 11:56:38,2026-06-13 11:56:38,,1383.15,1729.366
905,201,Sophie Albuquerque,Fonseca de Minas,MT,28,Volvo VM 270,NOG4159,3,CD Santa Maria,Santa Maria,RS,CD Juazeiro,Juazeiro,BA,2026-02-16 20:25:37,2026-03-02 20:25:37,2026-02-20 20:25:37,861.72,1087.417
152,204,Sra. Carolina Barros,Aragão,CE,20,Volkswagen Amarok,LDU5797,2,CD Araçatuba,Araçatuba,SP,CD Anápolis,Anápolis,GO,2026-04-30 10:26:57,2026-05-06 10:26:57,,209.53,188.608
498,204,Sra. Carolina Barros,Aragão,CE,27,Scania P320,DCB9288,3,CD Porto Alegre,Porto Alegre,RS,CD Itajaí,Itajaí,SC,2026-01-01 00:09:57,2026-01-12 00:09:57,,903.83,1017.391
832,204,Sra. Carolina Barros,Aragão,CE,20,Volkswagen Amarok,LDU5797,2,CD João Pessoa,João Pessoa,PB,CD Itajaí,Itajaí,SC,2026-06-17 23:41:27,2026-06-29 23:41:27,,514.02,872.482
744,205,Nicolas Alves,Siqueira,RS,19,Ford Ranger,YTU8726,2,CD Nova Iguaçu,Nova Iguaçu,RJ,CD Uberlândia,Uberlândia,MG,2026-02-27 11:23:05,2026-03-11 11:23:05,2026-03-10 11:23:05,367.99,587.444
112,207,Juliana Sampaio,Ferreira,MG,17,Toyota Hilux,XHD6644,2,CD Curitiba,Curitiba,PR,CD Campinas,Campinas,SP,2026-01-10 09:52:08,2026-01-24 09:52:08,2026-01-12 09:52:08,936.42,871.434
62,209,Ana Vitória Lima,Porto de Ribeiro,AP,16,Fiat Toro,COX0501,2,CD Imperatriz,Imperatriz,MA,CD Rio de Janeiro,Rio de Janeiro,RJ,2026-01-27 09:17:39,2026-02-07 09:17:39,,518.27,413.93
220,209,Ana Vitória Lima,Porto de Ribeiro,AP,16,Fiat Toro,COX0501,2,CD Nova Iguaçu,Nova Iguaçu,RJ,CD Belo Horizonte,Belo Horizonte,MG,2026-03-08 09:13:44,2026-03-14 09:13:44,2026-03-26 09:13:44,243.21,378.813
273,209,Ana Vitória Lima,Porto de Ribeiro,AP,26,Volkswagen Constellation 24.280,AEV8053,3,CD Juazeiro do Norte,Juazeiro do Norte,CE,CD Vila Velha,Vila Velha,ES,2026-05-30 03:42:32,2026-06-05 03:42:32,2026-06-04 03:42:32,866.7,1568.068
426,209,Ana Vitória Lima,Porto de Ribeiro,AP,23,Fiat Ducato,AUR0775,3,CD Salvador,Salvador,BA,CD Feira de Santana,Feira de Santana,BA,2026-06-15 18:27:55,2026-06-17 18:27:55,,1770.3,1838.422
327,210,João Peixoto,Cavalcanti de Farias,PB,20,Volkswagen Amarok,LDU5797,2,CD Mossoró,Mossoró,RN,CD Jundiaí,Jundiaí,SP,2026-06-15 10:57:15,2026-06-25 10:57:15,,279.91,620.24
384,210,João Peixoto,Cavalcanti de Farias,PB,19,Ford Ranger,YTU8726,2,CD Dourados,Dourados,MS,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-02-07 01:09:18,2026-02-22 01:09:18,2026-02-13 01:09:18,244.83,510.716
922,210,João Peixoto,Cavalcanti de Farias,PB,27,Scania P320,DCB9288,3,CD Caxias do Sul,Caxias do Sul,RS,CD Curitiba,Curitiba,PR,2026-01-08 22:40:41,2026-01-09 22:40:41,2026-01-26 22:40:41,1120.05,1037.431
378,211,Dr. Pedro Henrique Gomes,Sampaio de Jesus,DF,28,Volvo VM 270,NOG4159,3,CD São Luís,São Luís,MA,CD São Carlos,São Carlos,SP,2026-06-02 14:16:35,2026-06-09 14:16:35,2026-06-06 14:16:35,1796.64,1946.509
794,211,Dr. Pedro Henrique Gomes,Sampaio de Jesus,DF,23,Fiat Ducato,AUR0775,3,CD Imperatriz,Imperatriz,MA,CD Sinop,Sinop,MT,2026-05-28 00:17:00,2026-06-07 00:17:00,2026-06-10 00:17:00,1057.33,1026.354
385,213,Dom Carvalho,Novaes,PE,26,Volkswagen Constellation 24.280,AEV8053,3,CD Marabá,Marabá,PA,CD São Carlos,São Carlos,SP,2026-02-22 19:50:58,2026-03-08 19:50:58,2026-03-12 19:50:58,1455.56,1855.855
471,214,Sra. Giovanna Marques,Aragão das Pedras,PA,27,Scania P320,DCB9288,3,CD Sobral,Sobral,CE,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-06-08 22:11:41,2026-06-12 22:11:41,,1034.91,1838.7
879,215,Yago Siqueira,Costela,RR,19,Ford Ranger,YTU8726,2,CD Marília,Marília,SP,CD São Luís,São Luís,MA,2026-05-01 18:45:33,2026-05-08 18:45:33,2026-05-04 18:45:33,867.43,884.028
964,218,Sra. Isabella da Rocha,Cirino,MT,27,Scania P320,DCB9288,3,CD Sorocaba,Sorocaba,SP,CD Santarém,Santarém,PA,2026-04-13 02:26:36,2026-04-15 02:26:36,,959.13,1052.334
615,219,Cecília Barros,Rodrigues de Moura,CE,16,Fiat Toro,COX0501,2,CD Imperatriz,Imperatriz,MA,CD Rondonópolis,Rondonópolis,MT,2026-04-26 03:59:07,2026-04-27 03:59:07,2026-05-12 03:59:07,440.93,889.681
689,220,Ana Luiza Moura,Farias,MT,19,Ford Ranger,YTU8726,2,CD Dourados,Dourados,MS,CD Arapiraca,Arapiraca,AL,2026-05-23 00:12:22,2026-06-06 00:12:22,2026-06-09 00:12:22,195.49,160.427
132,222,José Rios,Vasconcelos da Praia,MA,16,Fiat Toro,COX0501,2,CD Cuiabá,Cuiabá,MT,CD Piracicaba,Piracicaba,SP,2026-05-10 09:45:38,2026-05-11 09:45:38,,439.61,520.557
416,222,José Rios,Vasconcelos da Praia,MA,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Vitória,Vitória,ES,CD Vitória da Conquista,Vitória da Conquista,BA,2026-01-03 13:43:44,2026-01-07 13:43:44,2026-01-08 13:43:44,1502.87,1322.019
948,224,José Pedro Dias,Cunha,MT,16,Fiat Toro,COX0501,2,CD Ananindeua,Ananindeua,PA,CD Camaçari,Camaçari,BA,2026-05-06 22:25:39,2026-05-08 22:25:39,,492.94,607.846
576,227,Yuri Rodrigues,da Cruz de Novais,TO,27,Scania P320,DCB9288,3,CD Boa Vista,Boa Vista,RR,CD Macapá,Macapá,AP,2025-12-30 07:01:30,2026-01-10 07:01:30,2026-01-16 07:01:30,1048.48,1832.655
241,228,Cecília Rios,da Cruz de Câmara,SE,20,Volkswagen Amarok,LDU5797,2,CD Macapá,Macapá,AP,CD Sobral,Sobral,CE,2026-01-24 15:44:58,2026-02-02 15:44:58,,370.32,733.527
129,230,Josué Cunha,Novais de Minas,MG,23,Fiat Ducato,AUR0775,3,CD Aracaju,Aracaju,SE,CD Maceió,Maceió,AL,2026-05-19 13:24:53,2026-05-30 13:24:53,,1380.52,1931.052
518,230,Josué Cunha,Novais de Minas,MG,17,Toyota Hilux,XHD6644,2,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,CD Feira de Santana,Feira de Santana,BA,2026-05-18 09:47:29,2026-05-21 09:47:29,2026-06-03 09:47:29,294.5,298.404
265,232,Dra. Julia Melo,Santos do Campo,MA,22,Renault Master,JVZ8251,3,CD Novo Hamburgo,Novo Hamburgo,RS,CD Aracaju,Aracaju,SE,2026-03-12 11:53:35,2026-03-16 11:53:35,,753.98,1295.086
570,232,Dra. Julia Melo,Santos do Campo,MA,19,Ford Ranger,YTU8726,2,CD Araguaína,Araguaína,TO,CD Belém,Belém,PA,2026-02-12 13:25:23,2026-02-14 13:25:23,2026-03-02 13:25:23,838.7,772.926
590,232,Dra. Julia Melo,Santos do Campo,MA,20,Volkswagen Amarok,LDU5797,2,CD São José dos Campos,São José dos Campos,SP,CD Campina Grande,Campina Grande,PB,2026-04-28 00:07:09,2026-05-11 00:07:09,2026-05-01 00:07:09,471.28,721.103
721,232,Dra. Julia Melo,Santos do Campo,MA,29,Iveco Tector 240E30,KIW4424,3,CD Dourados,Dourados,MS,CD Montes Claros,Montes Claros,MG,2026-01-16 05:16:08,2026-01-29 05:16:08,2026-01-31 05:16:08,2057.76,1780.6
740,232,Dra. Julia Melo,Santos do Campo,MA,16,Fiat Toro,COX0501,2,CD Criciúma,Criciúma,SC,CD Ananindeua,Ananindeua,PA,2026-04-21 21:54:59,2026-04-24 21:54:59,,120.68,129.502
329,234,Maria Helena das Neves,Pastor Alegre,PE,18,Chevrolet S10,HFY7172,2,CD São Luís,São Luís,MA,CD Dourados,Dourados,MS,2026-03-30 14:00:54,2026-04-10 14:00:54,2026-04-10 14:00:54,197.39,367.817
906,234,Maria Helena das Neves,Pastor Alegre,PE,21,Mercedes-Benz Sprinter,WDM2991,3,CD São José dos Campos,São José dos Campos,SP,CD Ananindeua,Ananindeua,PA,2026-02-09 15:26:28,2026-02-24 15:26:28,2026-02-17 15:26:28,577.69,1009.546
281,236,Otto da Rocha,Moreira,DF,29,Iveco Tector 240E30,KIW4424,3,CD Chapecó,Chapecó,SC,CD Vitória,Vitória,ES,2026-06-07 21:06:34,2026-06-10 21:06:34,2026-06-18 21:06:34,1477.39,1602.769
451,236,Otto da Rocha,Moreira,DF,19,Ford Ranger,YTU8726,2,CD Presidente Prudente,Presidente Prudente,SP,CD Bauru,Bauru,SP,2026-06-10 22:54:32,2026-06-20 22:54:32,,505.47,529.347
759,236,Otto da Rocha,Moreira,DF,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Feira de Santana,Feira de Santana,BA,CD Montes Claros,Montes Claros,MG,2026-06-22 23:47:26,2026-07-03 23:47:26,,1394.89,1472.355
780,237,Matteo Lopes,Cavalcante,DF,20,Volkswagen Amarok,LDU5797,2,CD Caxias do Sul,Caxias do Sul,RS,CD Contagem,Contagem,MG,2026-01-26 19:20:20,2026-02-10 19:20:20,2026-02-03 19:20:20,462.82,874.264
230,238,Benjamim Pastor,Fonseca,CE,14,Peugeot 208,IKO3579,1,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,CD Bauru,Bauru,SP,2026-02-19 22:13:28,2026-02-25 22:13:28,,73.62,48.969
274,238,Benjamim Pastor,Fonseca,CE,26,Volkswagen Constellation 24.280,AEV8053,3,CD Rondonópolis,Rondonópolis,MT,CD Arapiraca,Arapiraca,AL,2026-06-01 21:54:12,2026-06-09 21:54:12,2026-06-04 21:54:12,852.0,1762.648
700,238,Benjamim Pastor,Fonseca,CE,24,Volkswagen Delivery 11.180,SBS6419,3,CD Juiz de Fora,Juiz de Fora,MG,CD Sinop,Sinop,MT,2026-06-26 06:29:07,2026-06-29 06:29:07,,1501.17,1526.811
